file_id,next_action,pair_index,prefix,prefix_len,prefix_list_temp,prefix_norm,source,split,task_id,transition_score,user_id
21_ddf323f604,MENTION_SELECTED,109,MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_DESELECTED,110,MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED,20,"['MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_SELECTED,111,RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED,20,"['RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED']","[""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_DESELECTED,112,MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_SELECTED,113,MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED,20,"['MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED']","[""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_DESELECTED,114,MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED,20,"['MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED']","[""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_SELECTED,115,MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED,20,"['MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED']","[""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_SELECTED,116,MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_SELECTED,117,MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED,20,"['MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,train,21,,13
21_ddf323f604,MENTION_DESELECTED,118,RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,20,"['RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,train,21,,13
21_ddf323f604,PROCESS_END,119,MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",real,train,21,,13
34_5fbdb44c35,STEP_MENTION_SUGGESTION,0,PROCESS_START,1,['PROCESS_START'],"[""PROCESS_START""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_ACCEPTED,1,PROCESS_START STEP_MENTION_SUGGESTION,2,"['PROCESS_START', 'STEP_MENTION_SUGGESTION']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_ACCEPTED,2,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED,3,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_ACCEPTED,3,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED,4,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_ACCEPTED,4,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED,5,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_ACCEPTED,5,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED,6,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_REJECTED,6,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED,7,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SELECTED,7,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_REJECTED,8,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_REJECTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_BOUNDS_UPDATED,8,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_REJECTED MENTION_SELECTED,9,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_REJECTED', 'MENTION_SELECTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""MENTION_SELECTED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_BOUNDS_UPDATED,9,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_REJECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED,10,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_REJECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_ACCEPTED,10,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_REJECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED,11,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_REJECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED""]",real,val,34,,13
34_5fbdb44c35,MENTION_SUGGESTION_BOUNDS_UPDATED,11,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_REJECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_ACCEPTED,12,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_REJECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_ACCEPTED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_ACCEPTED""]",real,val,34,,13
